step,time,z,vz,KE
8795,8.79500000e-01,9.90275708e-01,2.38785450e+00,2.85092457e+00
8796,8.79600000e-01,9.90514395e-01,2.38687350e+00,2.84858256e+00
8797,8.79700000e-01,9.90752984e-01,2.38589250e+00,2.84624152e+00
8798,8.79800000e-01,9.90991475e-01,2.38491150e+00,2.84390144e+00
8799,8.79900000e-01,9.91229868e-01,2.38393050e+00,2.84156233e+00
8800,8.80000000e-01,9.91468163e-01,2.38294950e+00,2.83922417e+00
8801,8.80100000e-01,9.91706360e-01,2.38196850e+00,2.83688698e+00
8802,8.80200000e-01,9.91944459e-01,2.38098750e+00,2.83455075e+00
8803,8.80300000e-01,9.92182460e-01,2.38000650e+00,2.83221548e+00
8804,8.80400000e-01,9.92420362e-01,2.37902550e+00,2.82988118e+00
8805,8.80500000e-01,9.92658167e-01,2.37804450e+00,2.82754783e+00
8806,8.80600000e-01,9.92895873e-01,2.37706350e+00,2.82521545e+00
8807,8.80700000e-01,9.93133481e-01,2.37608250e+00,2.82288403e+00
8808,8.80800000e-01,9.93370991e-01,2.37510150e+00,2.82055358e+00
8809,8.80900000e-01,9.93608403e-01,2.37412050e+00,2.81822409e+00
8810,8.81000000e-01,9.93845717e-01,2.37313950e+00,2.81589555e+00
8811,8.81100000e-01,9.94082933e-01,2.37215850e+00,2.81356799e+00
8812,8.81200000e-01,9.94320051e-01,2.37117750e+00,2.81124138e+00
8813,8.81300000e-01,9.94557071e-01,2.37019650e+00,2.80891574e+00
8814,8.81400000e-01,9.94793992e-01,2.36921550e+00,2.80659105e+00
8815,8.81500000e-01,9.95030816e-01,2.36823450e+00,2.80426733e+00
8816,8.81600000e-01,9.95267541e-01,2.36725350e+00,2.80194458e+00
8817,8.81700000e-01,9.95504168e-01,2.36627250e+00,2.79962278e+00
8818,8.81800000e-01,9.95740697e-01,2.36529150e+00,2.79730195e+00
8819,8.81900000e-01,9.95977128e-01,2.36431050e+00,2.79498208e+00
8820,8.82000000e-01,9.96213461e-01,2.36332950e+00,2.79266317e+00
8821,8.82100000e-01,9.96449696e-01,2.36234850e+00,2.79034523e+00
8822,8.82200000e-01,9.96685833e-01,2.36136750e+00,2.78802825e+00
8823,8.82300000e-01,9.96921872e-01,2.36038650e+00,2.78571223e+00
8824,8.82400000e-01,9.97157812e-01,2.35940550e+00,2.78339717e+00
8825,8.82500000e-01,9.97393655e-01,2.35842450e+00,2.78108307e+00
8826,8.82600000e-01,9.97629399e-01,2.35744350e+00,2.77876994e+00
8827,8.82700000e-01,9.97865045e-01,2.35646250e+00,2.77645777e+00
8828,8.82800000e-01,9.98100593e-01,2.35548150e+00,2.77414656e+00
8829,8.82900000e-01,9.98336043e-01,2.35450050e+00,2.77183631e+00
8830,8.83000000e-01,9.98571395e-01,2.35351950e+00,2.76952703e+00
8831,8.83100000e-01,9.98806649e-01,2.35253850e+00,2.76721871e+00
8832,8.83200000e-01,9.99041805e-01,2.35155750e+00,2.76491135e+00
8833,8.83300000e-01,9.99276863e-01,2.35057650e+00,2.76260495e+00
8834,8.83400000e-01,9.99511822e-01,2.34959550e+00,2.76029952e+00
8835,8.83500000e-01,9.99746684e-01,2.34861450e+00,2.75799505e+00
8836,8.83600000e-01,9.99981447e-01,2.34763350e+00,2.75569154e+00
8837,8.83700000e-01,1.00021611e+00,2.34665250e+00,2.75338899e+00
8838,8.83800000e-01,1.00045068e+00,2.34567150e+00,2.75108740e+00
8839,8.83900000e-01,1.00068515e+00,2.34469050e+00,2.74878678e+00
8840,8.84000000e-01,1.00091952e+00,2.34370950e+00,2.74648712e+00
8841,8.84100000e-01,1.00115379e+00,2.34272850e+00,2.74418842e+00
8842,8.84200000e-01,1.00138797e+00,2.34174750e+00,2.74189069e+00
8843,8.84300000e-01,1.00162204e+00,2.34076650e+00,2.73959391e+00
8844,8.84400000e-01,1.00185602e+00,2.33978550e+00,2.73729810e+00
8845,8.84500000e-01,1.00208990e+00,2.33880450e+00,2.73500326e+00
8846,8.84600000e-01,1.00232368e+00,2.33782350e+00,2.73270937e+00
8847,8.84700000e-01,1.00255737e+00,2.33684250e+00,2.73041645e+00
8848,8.84800000e-01,1.00279096e+00,2.33586150e+00,2.72812448e+00
8849,8.84900000e-01,1.00302444e+00,2.33488050e+00,2.72583349e+00
8850,8.85000000e-01,1.00325783e+00,2.33389950e+00,2.72354345e+00
8851,8.85100000e-01,1.00349113e+00,2.33291850e+00,2.72125437e+00
8852,8.85200000e-01,1.00372432e+00,2.33193750e+00,2.71896626e+00
8853,8.85300000e-01,1.00395741e+00,2.33095650e+00,2.71667911e+00
8854,8.85400000e-01,1.00419041e+00,2.32997550e+00,2.71439293e+00
8855,8.85500000e-01,1.00442331e+00,2.32899450e+00,2.71210770e+00
8856,8.85600000e-01,1.00465611e+00,2.32801350e+00,2.70982344e+00
8857,8.85700000e-01,1.00488882e+00,2.32703250e+00,2.70754014e+00
8858,8.85800000e-01,1.00512142e+00,2.32605150e+00,2.70525780e+00
8859,8.85900000e-01,1.00535393e+00,2.32507050e+00,2.70297643e+00
8860,8.86000000e-01,1.00558634e+00,2.32408950e+00,2.70069601e+00
8861,8.86100000e-01,1.00581865e+00,2.32310850e+00,2.69841656e+00
8862,8.86200000e-01,1.00605086e+00,2.32212750e+00,2.69613807e+00
8863,8.86300000e-01,1.00628298e+00,2.32114650e+00,2.69386055e+00
8864,8.86400000e-01,1.00651499e+00,2.32016550e+00,2.69158398e+00
8865,8.86500000e-01,1.00674691e+00,2.31918450e+00,2.68930838e+00
8866,8.86600000e-01,1.00697873e+00,2.31820350e+00,2.68703374e+00
8867,8.86700000e-01,1.00721045e+00,2.31722250e+00,2.68476007e+00
8868,8.86800000e-01,1.00744208e+00,2.31624150e+00,2.68248735e+00
8869,8.86900000e-01,1.00767360e+00,2.31526050e+00,2.68021560e+00
8870,8.87000000e-01,1.00790503e+00,2.31427950e+00,2.67794481e+00
8871,8.87100000e-01,1.00813636e+00,2.31329850e+00,2.67567499e+00
8872,8.87200000e-01,1.00836759e+00,2.31231750e+00,2.67340612e+00
8873,8.87300000e-01,1.00859873e+00,2.31133650e+00,2.67113822e+00
8874,8.87400000e-01,1.00882976e+00,2.31035550e+00,2.66887128e+00
8875,8.87500000e-01,1.00906070e+00,2.30937450e+00,2.66660530e+00
8876,8.87600000e-01,1.00929154e+00,2.30839350e+00,2.66434029e+00
8877,8.87700000e-01,1.00952228e+00,2.30741250e+00,2.66207623e+00
8878,8.87800000e-01,1.00975292e+00,2.30643150e+00,2.65981314e+00
8879,8.87900000e-01,1.00998347e+00,2.30545050e+00,2.65755101e+00
8880,8.88000000e-01,1.01021392e+00,2.30446950e+00,2.65528985e+00
8881,8.88100000e-01,1.01044426e+00,2.30348850e+00,2.65302965e+00
8882,8.88200000e-01,1.01067451e+00,2.30250750e+00,2.65077040e+00
8883,8.88300000e-01,1.01090467e+00,2.30152650e+00,2.64851213e+00
8884,8.88400000e-01,1.01113472e+00,2.30054550e+00,2.64625481e+00
8885,8.88500000e-01,1.01136468e+00,2.29956450e+00,2.64399846e+00
8886,8.88600000e-01,1.01159454e+00,2.29858350e+00,2.64174306e+00
8887,8.88700000e-01,1.01182430e+00,2.29760250e+00,2.63948863e+00
8888,8.88800000e-01,1.01205396e+00,2.29662150e+00,2.63723517e+00
8889,8.88900000e-01,1.01228352e+00,2.29564050e+00,2.63498266e+00
8890,8.89000000e-01,1.01251299e+00,2.29465950e+00,2.63273112e+00
8891,8.89100000e-01,1.01274236e+00,2.29367850e+00,2.63048054e+00
8892,8.89200000e-01,1.01297163e+00,2.29269750e+00,2.62823092e+00
8893,8.89300000e-01,1.01320080e+00,2.29171650e+00,2.62598227e+00
8894,8.89400000e-01,1.01342987e+00,2.29073550e+00,2.62373458e+00
8895,8.89500000e-01,1.01365885e+00,2.28975450e+00,2.62148785e+00
8896,8.89600000e-01,1.01388772e+00,2.28877350e+00,2.61924208e+00
8897,8.89700000e-01,1.01411650e+00,2.28779250e+00,2.61699727e+00
8898,8.89800000e-01,1.01434519e+00,2.28681150e+00,2.61475343e+00
8899,8.89900000e-01,1.01457377e+00,2.28583050e+00,2.61251055e+00
8900,8.90000000e-01,1.01480225e+00,2.28484950e+00,2.61026863e+00
8901,8.90100000e-01,1.01503064e+00,2.28386850e+00,2.60802767e+00
8902,8.90200000e-01,1.01525893e+00,2.28288750e+00,2.60578768e+00
8903,8.90300000e-01,1.01548712e+00,2.28190650e+00,2.60354865e+00
8904,8.90400000e-01,1.01571521e+00,2.28092550e+00,2.60131058e+00
8905,8.90500000e-01,1.01594321e+00,2.27994450e+00,2.59907347e+00
8906,8.90600000e-01,1.01617110e+00,2.27896350e+00,2.59683733e+00
8907,8.90700000e-01,1.01639890e+00,2.27798250e+00,2.59460215e+00
8908,8.90800000e-01,1.01662660e+00,2.27700150e+00,2.59236793e+00
8909,8.90900000e-01,1.01685420e+00,2.27602050e+00,2.59013467e+00
8910,8.91000000e-01,1.01708171e+00,2.27503950e+00,2.58790237e+00
8911,8.91100000e-01,1.01730911e+00,2.27405850e+00,2.58567104e+00
8912,8.91200000e-01,1.01753642e+00,2.27307750e+00,2.58344067e+00
8913,8.91300000e-01,1.01776363e+00,2.27209650e+00,2.58121126e+00
8914,8.91400000e-01,1.01799074e+00,2.27111550e+00,2.57898282e+00
8915,8.91500000e-01,1.01821776e+00,2.27013450e+00,2.57675533e+00
8916,8.91600000e-01,1.01844467e+00,2.26915350e+00,2.57452881e+00
8917,8.91700000e-01,1.01867149e+00,2.26817250e+00,2.57230326e+00
8918,8.91800000e-01,1.01889821e+00,2.26719150e+00,2.57007866e+00
8919,8.91900000e-01,1.01912483e+00,2.26621050e+00,2.56785503e+00
8920,8.92000000e-01,1.01935135e+00,2.26522950e+00,2.56563235e+00
8921,8.92100000e-01,1.01957778e+00,2.26424850e+00,2.56341065e+00
8922,8.92200000e-01,1.01980410e+00,2.26326750e+00,2.56118990e+00
8923,8.92300000e-01,1.02003033e+00,2.26228650e+00,2.55897011e+00
8924,8.92400000e-01,1.02025646e+00,2.26130550e+00,2.55675129e+00
8925,8.92500000e-01,1.02048249e+00,2.26032450e+00,2.55453343e+00
8926,8.92600000e-01,1.02070843e+00,2.25934350e+00,2.55231654e+00
8927,8.92700000e-01,1.02093427e+00,2.25836250e+00,2.55010060e+00
8928,8.92800000e-01,1.02116000e+00,2.25738150e+00,2.54788563e+00
8929,8.92900000e-01,1.02138564e+00,2.25640050e+00,2.54567162e+00
8930,8.93000000e-01,1.02161119e+00,2.25541950e+00,2.54345857e+00
8931,8.93100000e-01,1.02183663e+00,2.25443850e+00,2.54124649e+00
8932,8.93200000e-01,1.02206197e+00,2.25345750e+00,2.53903536e+00
8933,8.93300000e-01,1.02228722e+00,2.25247650e+00,2.53682520e+00
8934,8.93400000e-01,1.02251237e+00,2.25149550e+00,2.53461600e+00
8935,8.93500000e-01,1.02273742e+00,2.25051450e+00,2.53240777e+00
8936,8.93600000e-01,1.02296238e+00,2.24953350e+00,2.53020049e+00
8937,8.93700000e-01,1.02318723e+00,2.24855250e+00,2.52799418e+00
8938,8.93800000e-01,1.02341199e+00,2.24757150e+00,2.52578883e+00
8939,8.93900000e-01,1.02363665e+00,2.24659050e+00,2.52358445e+00
8940,8.94000000e-01,1.02386121e+00,2.24560950e+00,2.52138102e+00
8941,8.94100000e-01,1.02408567e+00,2.24462850e+00,2.51917856e+00
8942,8.94200000e-01,1.02431004e+00,2.24364750e+00,2.51697706e+00
8943,8.94300000e-01,1.02453430e+00,2.24266650e+00,2.51477653e+00
8944,8.94400000e-01,1.02475847e+00,2.24168550e+00,2.51257695e+00
8945,8.94500000e-01,1.02498254e+00,2.24070450e+00,2.51037834e+00
8946,8.94600000e-01,1.02520651e+00,2.23972350e+00,2.50818069e+00
8947,8.94700000e-01,1.02543039e+00,2.23874250e+00,2.50598400e+00
8948,8.94800000e-01,1.02565417e+00,2.23776150e+00,2.50378828e+00
8949,8.94900000e-01,1.02587784e+00,2.23678050e+00,2.50159351e+00
8950,8.95000000e-01,1.02610142e+00,2.23579950e+00,2.49939971e+00
8951,8.95100000e-01,1.02632491e+00,2.23481850e+00,2.49720687e+00
8952,8.95200000e-01,1.02654829e+00,2.23383750e+00,2.49501500e+00
8953,8.95300000e-01,1.02677157e+00,2.23285650e+00,2.49282409e+00
8954,8.95400000e-01,1.02699476e+00,2.23187550e+00,2.49063413e+00
8955,8.95500000e-01,1.02721785e+00,2.23089450e+00,2.48844515e+00
8956,8.95600000e-01,1.02744084e+00,2.22991350e+00,2.48625712e+00
8957,8.95700000e-01,1.02766374e+00,2.22893250e+00,2.48407006e+00
8958,8.95800000e-01,1.02788653e+00,2.22795150e+00,2.48188395e+00
8959,8.95900000e-01,1.02810923e+00,2.22697050e+00,2.47969881e+00
8960,8.96000000e-01,1.02833183e+00,2.22598950e+00,2.47751464e+00
8961,8.96100000e-01,1.02855433e+00,2.22500850e+00,2.47533142e+00
8962,8.96200000e-01,1.02877673e+00,2.22402750e+00,2.47314917e+00
8963,8.96300000e-01,1.02899904e+00,2.22304650e+00,2.47096788e+00
8964,8.96400000e-01,1.02922124e+00,2.22206550e+00,2.46878755e+00
8965,8.96500000e-01,1.02944335e+00,2.22108450e+00,2.46660819e+00
8966,8.96600000e-01,1.02966536e+00,2.22010350e+00,2.46442979e+00
8967,8.96700000e-01,1.02988727e+00,2.21912250e+00,2.46225235e+00
8968,8.96800000e-01,1.03010909e+00,2.21814150e+00,2.46007587e+00
8969,8.96900000e-01,1.03033080e+00,2.21716050e+00,2.45790035e+00
8970,8.97000000e-01,1.03055242e+00,2.21617950e+00,2.45572580e+00
8971,8.97100000e-01,1.03077394e+00,2.21519850e+00,2.45355221e+00
8972,8.97200000e-01,1.03099536e+00,2.21421750e+00,2.45137958e+00
8973,8.97300000e-01,1.03121669e+00,2.21323650e+00,2.44920791e+00
8974,8.97400000e-01,1.03143791e+00,2.21225550e+00,2.44703721e+00
8975,8.97500000e-01,1.03165904e+00,2.21127450e+00,2.44486747e+00
8976,8.97600000e-01,1.03188007e+00,2.21029350e+00,2.44269869e+00
8977,8.97700000e-01,1.03210100e+00,2.20931250e+00,2.44053087e+00
8978,8.97800000e-01,1.03232183e+00,2.20833150e+00,2.43836402e+00
8979,8.97900000e-01,1.03254257e+00,2.20735050e+00,2.43619813e+00
8980,8.98000000e-01,1.03276321e+00,2.20636950e+00,2.43403320e+00
8981,8.98100000e-01,1.03298374e+00,2.20538850e+00,2.43186923e+00
8982,8.98200000e-01,1.03320418e+00,2.20440750e+00,2.42970622e+00
8983,8.98300000e-01,1.03342453e+00,2.20342650e+00,2.42754418e+00
8984,8.98400000e-01,1.03364477e+00,2.20244550e+00,2.42538310e+00
8985,8.98500000e-01,1.03386492e+00,2.20146450e+00,2.42322298e+00
8986,8.98600000e-01,1.03408497e+00,2.20048350e+00,2.42106383e+00
8987,8.98700000e-01,1.03430492e+00,2.19950250e+00,2.41890563e+00
8988,8.98800000e-01,1.03452477e+00,2.19852150e+00,2.41674840e+00
8989,8.98900000e-01,1.03474452e+00,2.19754050e+00,2.41459213e+00
8990,8.99000000e-01,1.03496418e+00,2.19655950e+00,2.41243683e+00
8991,8.99100000e-01,1.03518374e+00,2.19557850e+00,2.41028248e+00
8992,8.99200000e-01,1.03540320e+00,2.19459750e+00,2.40812910e+00
8993,8.99300000e-01,1.03562256e+00,2.19361650e+00,2.40597668e+00
8994,8.99400000e-01,1.03584182e+00,2.19263550e+00,2.40382523e+00
8995,8.99500000e-01,1.03606099e+00,2.19165450e+00,2.40167473e+00
8996,8.99600000e-01,1.03628005e+00,2.19067350e+00,2.39952520e+00
8997,8.99700000e-01,1.03649902e+00,2.18969250e+00,2.39737663e+00
8998,8.99800000e-01,1.03671790e+00,2.18871150e+00,2.39522903e+00
8999,8.99900000e-01,1.03693667e+00,2.18773050e+00,2.39308238e+00
9000,9.00000000e-01,1.03715534e+00,2.18674950e+00,2.39093670e+00
9001,9.00100000e-01,1.03737392e+00,2.18576850e+00,2.38879198e+00
9002,9.00200000e-01,1.03759240e+00,2.18478750e+00,2.38664822e+00
9003,9.00300000e-01,1.03781078e+00,2.18380650e+00,2.38450542e+00
9004,9.00400000e-01,1.03802906e+00,2.18282550e+00,2.38236359e+00
9005,9.00500000e-01,1.03824725e+00,2.18184450e+00,2.38022272e+00
9006,9.00600000e-01,1.03846533e+00,2.18086350e+00,2.37808281e+00
9007,9.00700000e-01,1.03868332e+00,2.17988250e+00,2.37594387e+00
9008,9.00800000e-01,1.03890121e+00,2.17890150e+00,2.37380588e+00
9009,9.00900000e-01,1.03911900e+00,2.17792050e+00,2.37166886e+00
9010,9.01000000e-01,1.03933670e+00,2.17693950e+00,2.36953280e+00
9011,9.01100000e-01,1.03955429e+00,2.17595850e+00,2.36739771e+00
9012,9.01200000e-01,1.03977179e+00,2.17497750e+00,2.36526357e+00
9013,9.01300000e-01,1.03998919e+00,2.17399650e+00,2.36313040e+00
9014,9.01400000e-01,1.04020649e+00,2.17301550e+00,2.36099819e+00
9015,9.01500000e-01,1.04042370e+00,2.17203450e+00,2.35886694e+00
9016,9.01600000e-01,1.04064080e+00,2.17105350e+00,2.35673666e+00
9017,9.01700000e-01,1.04085781e+00,2.17007250e+00,2.35460734e+00
9018,9.01800000e-01,1.04107472e+00,2.16909150e+00,2.35247898e+00
9019,9.01900000e-01,1.04129153e+00,2.16811050e+00,2.35035158e+00
9020,9.02000000e-01,1.04150824e+00,2.16712950e+00,2.34822514e+00
9021,9.02100000e-01,1.04172486e+00,2.16614850e+00,2.34609967e+00
9022,9.02200000e-01,1.04194137e+00,2.16516750e+00,2.34397516e+00
9023,9.02300000e-01,1.04215779e+00,2.16418650e+00,2.34185161e+00
9024,9.02400000e-01,1.04237411e+00,2.16320550e+00,2.33972903e+00
9025,9.02500000e-01,1.04259033e+00,2.16222450e+00,2.33760740e+00
9026,9.02600000e-01,1.04280646e+00,2.16124350e+00,2.33548674e+00
9027,9.02700000e-01,1.04302249e+00,2.16026250e+00,2.33336704e+00
9028,9.02800000e-01,1.04323841e+00,2.15928150e+00,2.33124831e+00
9029,9.02900000e-01,1.04345424e+00,2.15830050e+00,2.32913053e+00
9030,9.03000000e-01,1.04366998e+00,2.15731950e+00,2.32701372e+00
9031,9.03100000e-01,1.04388561e+00,2.15633850e+00,2.32489787e+00
9032,9.03200000e-01,1.04410115e+00,2.15535750e+00,2.32278299e+00
9033,9.03300000e-01,1.04431658e+00,2.15437650e+00,2.32066906e+00
9034,9.03400000e-01,1.04453192e+00,2.15339550e+00,2.31855610e+00
9035,9.03500000e-01,1.04474716e+00,2.15241450e+00,2.31644410e+00
9036,9.03600000e-01,1.04496231e+00,2.15143350e+00,2.31433306e+00
9037,9.03700000e-01,1.04517735e+00,2.15045250e+00,2.31222299e+00
9038,9.03800000e-01,1.04539230e+00,2.14947150e+00,2.31011387e+00
9039,9.03900000e-01,1.04560715e+00,2.14849050e+00,2.30800572e+00
9040,9.04000000e-01,1.04582190e+00,2.14750950e+00,2.30589854e+00
9041,9.04100000e-01,1.04603655e+00,2.14652850e+00,2.30379231e+00
9042,9.04200000e-01,1.04625111e+00,2.14554750e+00,2.30168705e+00
9043,9.04300000e-01,1.04646556e+00,2.14456650e+00,2.29958275e+00
9044,9.04400000e-01,1.04667992e+00,2.14358550e+00,2.29747941e+00
9045,9.04500000e-01,1.04689418e+00,2.14260450e+00,2.29537703e+00
9046,9.04600000e-01,1.04710835e+00,2.14162350e+00,2.29327562e+00
9047,9.04700000e-01,1.04732241e+00,2.14064250e+00,2.29117517e+00
9048,9.04800000e-01,1.04753638e+00,2.13966150e+00,2.28907568e+00
9049,9.04900000e-01,1.04775024e+00,2.13868050e+00,2.28697715e+00
9050,9.05000000e-01,1.04796401e+00,2.13769950e+00,2.28487959e+00
9051,9.05100000e-01,1.04817769e+00,2.13671850e+00,2.28278298e+00
9052,9.05200000e-01,1.04839126e+00,2.13573750e+00,2.28068734e+00
9053,9.05300000e-01,1.04860473e+00,2.13475650e+00,2.27859267e+00
9054,9.05400000e-01,1.04881811e+00,2.13377550e+00,2.27649895e+00
9055,9.05500000e-01,1.04903139e+00,2.13279450e+00,2.27440620e+00
9056,9.05600000e-01,1.04924457e+00,2.13181350e+00,2.27231441e+00
9057,9.05700000e-01,1.04945766e+00,2.13083250e+00,2.27022358e+00
9058,9.05800000e-01,1.04967064e+00,2.12985150e+00,2.26813372e+00
9059,9.05900000e-01,1.04988353e+00,2.12887050e+00,2.26604481e+00
9060,9.06000000e-01,1.05009632e+00,2.12788950e+00,2.26395687e+00
9061,9.06100000e-01,1.05030901e+00,2.12690850e+00,2.26186989e+00
9062,9.06200000e-01,1.05052160e+00,2.12592750e+00,2.25978388e+00
9063,9.06300000e-01,1.05073410e+00,2.12494650e+00,2.25769882e+00
9064,9.06400000e-01,1.05094649e+00,2.12396550e+00,2.25561473e+00
9065,9.06500000e-01,1.05115879e+00,2.12298450e+00,2.25353160e+00
9066,9.06600000e-01,1.05137099e+00,2.12200350e+00,2.25144944e+00
9067,9.06700000e-01,1.05158309e+00,2.12102250e+00,2.24936823e+00
9068,9.06800000e-01,1.05179510e+00,2.12004150e+00,2.24728799e+00
9069,9.06900000e-01,1.05200700e+00,2.11906050e+00,2.24520871e+00
9070,9.07000000e-01,1.05221881e+00,2.11807950e+00,2.24313039e+00
9071,9.07100000e-01,1.05243052e+00,2.11709850e+00,2.24105304e+00
9072,9.07200000e-01,1.05264213e+00,2.11611750e+00,2.23897665e+00
9073,9.07300000e-01,1.05285365e+00,2.11513650e+00,2.23690122e+00
9074,9.07400000e-01,1.05306506e+00,2.11415550e+00,2.23482675e+00
9075,9.07500000e-01,1.05327638e+00,2.11317450e+00,2.23275324e+00
9076,9.07600000e-01,1.05348760e+00,2.11219350e+00,2.23068070e+00
9077,9.07700000e-01,1.05369872e+00,2.11121250e+00,2.22860912e+00
9078,9.07800000e-01,1.05390974e+00,2.11023150e+00,2.22653850e+00
9079,9.07900000e-01,1.05412067e+00,2.10925050e+00,2.22446885e+00
9080,9.08000000e-01,1.05433150e+00,2.10826950e+00,2.22240015e+00
9081,9.08100000e-01,1.05454222e+00,2.10728850e+00,2.22033242e+00
9082,9.08200000e-01,1.05475286e+00,2.10630750e+00,2.21826565e+00
9083,9.08300000e-01,1.05496339e+00,2.10532650e+00,2.21619985e+00
9084,9.08400000e-01,1.05517382e+00,2.10434550e+00,2.21413500e+00
9085,9.08500000e-01,1.05538416e+00,2.10336450e+00,2.21207112e+00
9086,9.08600000e-01,1.05559440e+00,2.10238350e+00,2.21000820e+00
9087,9.08700000e-01,1.05580454e+00,2.10140250e+00,2.20794624e+00
9088,9.08800000e-01,1.05601458e+00,2.10042150e+00,2.20588525e+00
9089,9.08900000e-01,1.05622452e+00,2.09944050e+00,2.20382522e+00
9090,9.09000000e-01,1.05643437e+00,2.09845950e+00,2.20176615e+00
9091,9.09100000e-01,1.05664412e+00,2.09747850e+00,2.19970804e+00
9092,9.09200000e-01,1.05685377e+00,2.09649750e+00,2.19765089e+00
9093,9.09300000e-01,1.05706332e+00,2.09551650e+00,2.19559471e+00
9094,9.09400000e-01,1.05727277e+00,2.09453550e+00,2.19353949e+00
9095,9.09500000e-01,1.05748213e+00,2.09355450e+00,2.19148523e+00
9096,9.09600000e-01,1.05769139e+00,2.09257350e+00,2.18943194e+00
9097,9.09700000e-01,1.05790054e+00,2.09159250e+00,2.18737960e+00
9098,9.09800000e-01,1.05810961e+00,2.09061150e+00,2.18532823e+00
9099,9.09900000e-01,1.05831857e+00,2.08963050e+00,2.18327782e+00
9100,9.10000000e-01,1.05852743e+00,2.08864950e+00,2.18122838e+00
9101,9.10100000e-01,1.05873620e+00,2.08766850e+00,2.17917989e+00
9102,9.10200000e-01,1.05894487e+00,2.08668750e+00,2.17713237e+00
9103,9.10300000e-01,1.05915344e+00,2.08570650e+00,2.17508581e+00
9104,9.10400000e-01,1.05936191e+00,2.08472550e+00,2.17304021e+00
9105,9.10500000e-01,1.05957029e+00,2.08374450e+00,2.17099558e+00
9106,9.10600000e-01,1.05977856e+00,2.08276350e+00,2.16895191e+00
9107,9.10700000e-01,1.05998674e+00,2.08178250e+00,2.16690920e+00
9108,9.10800000e-01,1.06019482e+00,2.08080150e+00,2.16486745e+00
9109,9.10900000e-01,1.06040280e+00,2.07982050e+00,2.16282667e+00
9110,9.11000000e-01,1.06061069e+00,2.07883950e+00,2.16078684e+00
9111,9.11100000e-01,1.06081847e+00,2.07785850e+00,2.15874798e+00
9112,9.11200000e-01,1.06102616e+00,2.07687750e+00,2.15671008e+00
9113,9.11300000e-01,1.06123375e+00,2.07589650e+00,2.15467315e+00
9114,9.11400000e-01,1.06144124e+00,2.07491550e+00,2.15263718e+00
9115,9.11500000e-01,1.06164864e+00,2.07393450e+00,2.15060216e+00
9116,9.11600000e-01,1.06185593e+00,2.07295350e+00,2.14856812e+00
9117,9.11700000e-01,1.06206313e+00,2.07197250e+00,2.14653503e+00
9118,9.11800000e-01,1.06227023e+00,2.07099150e+00,2.14450291e+00
9119,9.11900000e-01,1.06247723e+00,2.07001050e+00,2.14247174e+00
9120,9.12000000e-01,1.06268413e+00,2.06902950e+00,2.14044155e+00
9121,9.12100000e-01,1.06289094e+00,2.06804850e+00,2.13841231e+00
9122,9.12200000e-01,1.06309764e+00,2.06706750e+00,2.13638403e+00
9123,9.12300000e-01,1.06330425e+00,2.06608650e+00,2.13435672e+00
9124,9.12400000e-01,1.06351076e+00,2.06510550e+00,2.13233037e+00
9125,9.12500000e-01,1.06371717e+00,2.06412450e+00,2.13030499e+00
9126,9.12600000e-01,1.06392349e+00,2.06314350e+00,2.12828056e+00
9127,9.12700000e-01,1.06412971e+00,2.06216250e+00,2.12625710e+00
9128,9.12800000e-01,1.06433582e+00,2.06118150e+00,2.12423460e+00
9129,9.12900000e-01,1.06454184e+00,2.06020050e+00,2.12221306e+00
